Quality;Polygons;Lights;Shadows;Particles;IsComplexMaterial;FPS
5;750;10;0;3500;0;36.6
5;750;10;1;50;0;102.79
5;750;10;1;250;0;99.17
5;750;10;1;750;0;77.64
5;750;10;1;1500;0;57.41
5;750;10;1;2500;0;42.43
5;750;10;1;3500;0;36.61
5;750;14;0;50;0;109.38
5;750;14;0;250;0;110.03
5;750;14;0;750;0;79.2
5;750;14;0;1500;0;57.48
5;750;14;0;2500;0;41.53
5;750;14;0;3500;0;36.73
5;750;14;1;50;0;99.01
5;750;14;1;250;0;103.21
5;750;14;1;750;0;76.72
5;750;14;1;1500;0;57.13
5;750;14;1;2500;0;41.93
5;750;14;1;3500;0;36.24
5;750;20;0;50;0;105.57
5;750;20;0;250;0;105.44
5;750;20;0;750;0;78.67
5;750;20;0;1500;0;57.13
5;750;20;0;2500;0;41.98
5;750;20;0;3500;0;36.91
5;750;20;1;50;0;97.73
5;750;20;1;250;0;101.35
5;750;20;1;750;0;76.42
5;750;20;1;1500;0;56.43
5;750;20;1;2500;0;39.93
5;750;20;1;3500;0;36.2
5;3000;3;0;50;0;43.46
5;3000;3;0;250;0;65.92
5;3000;3;0;750;0;59.01
5;3000;3;0;1500;0;49.28
5;3000;3;0;2500;0;36.71
5;3000;3;0;3500;0;32.54
5;3000;3;1;50;0;63.44
5;3000;3;1;250;0;62.04
5;3000;3;1;750;0;49.78
5;3000;3;1;1500;0;46.52
5;3000;3;1;2500;0;35.95
5;3000;3;1;3500;0;31.36
5;3000;6;0;50;0;63.14
5;3000;6;0;250;0;66.02
5;3000;6;0;750;0;59.07
5;3000;6;0;1500;0;48.44
5;3000;6;0;2500;0;36.13
5;3000;6;0;3500;0;31.95
5;3000;6;1;50;0;64.39
5;3000;6;1;250;0;64.98
5;3000;6;1;750;0;58.02
5;3000;6;1;1500;0;45.43
5;3000;6;1;2500;0;35.8
5;3000;6;1;3500;0;32.22
5;3000;10;0;50;0;66.25
5;3000;10;0;250;0;65.78
5;3000;10;0;750;0;61.79
5;3000;10;0;1500;0;50.01
5;3000;10;0;2500;0;37.29
5;3000;10;0;3500;0;31.95
5;3000;10;1;50;0;66.23
5;3000;10;1;250;0;68.48
5;3000;10;1;750;0;58.95
5;3000;10;1;1500;0;48.65
5;3000;10;1;2500;0;36.66
5;3000;10;1;3500;0;32.07
5;3000;14;0;50;0;69.88
5;3000;14;0;250;0;69.41
5;3000;14;0;750;0;62.06
5;3000;14;0;1500;0;50.41
5;3000;14;0;2500;0;37.77
5;3000;14;0;3500;0;32.65
5;3000;14;1;50;0;68.58
5;3000;14;1;250;0;64.93
5;3000;14;1;750;0;58.43
5;3000;14;1;1500;0;48.09
5;3000;14;1;2500;0;36.36
5;3000;14;1;3500;0;32.28
5;3000;20;0;50;0;68.83
5;3000;20;0;250;0;69.15
5;3000;20;0;750;0;62.7
5;3000;20;0;1500;0;49.47
5;3000;20;0;2500;0;37.53
5;3000;20;0;3500;0;30.21
5;3000;20;1;50;0;58.57
5;3000;20;1;250;0;63.8
5;3000;20;1;750;0;61.69
5;3000;20;1;1500;0;51.21
5;3000;20;1;2500;0;37.34
5;3000;20;1;3500;0;34.46
5;7500;3;0;50;0;24.14
5;7500;3;0;250;0;39.68
5;7500;3;0;750;0;38.72
5;7500;3;0;1500;0;35.05
5;7500;3;0;2500;0;29.49
5;7500;3;0;3500;0;28.24
5;7500;3;1;50;0;38.67
5;7500;3;1;250;0;37.4
5;7500;3;1;750;0;36.61
5;7500;3;1;1500;0;32.63
5;7500;3;1;2500;0;29.12
5;7500;3;1;3500;0;27.68
5;7500;6;0;50;0;38.03
5;7500;6;0;250;0;38.46
5;7500;6;0;750;0;36.35
5;7500;6;0;1500;0;32.24
5;7500;6;0;2500;0;29.3
5;7500;6;0;3500;0;25.74
5;7500;6;1;50;0;38.03
5;7500;6;1;250;0;38.1
5;7500;6;1;750;0;34.93
5;7500;6;1;1500;0;32.11
5;7500;6;1;2500;0;29.1
5;7500;6;1;3500;0;26.05
5;7500;10;0;50;0;37.72
5;7500;10;0;250;0;38.44
5;7500;10;0;750;0;36.45
5;7500;10;0;1500;0;32.26
5;7500;10;0;2500;0;28.6
5;7500;10;0;3500;0;27.84
5;7500;10;1;50;0;38.03
5;7500;10;1;250;0;37.35
5;7500;10;1;750;0;35.95
5;7500;10;1;1500;0;31.75
5;7500;10;1;2500;0;28.16
5;7500;10;1;3500;0;25.2
5;7500;14;0;50;0;38.62
5;7500;14;0;250;0;38.41
5;7500;14;0;750;0;36.97
5;7500;14;0;1500;0;33.18
5;7500;14;0;2500;0;29.13
5;7500;14;0;3500;0;27.59
5;7500;14;1;50;0;37.73
5;7500;14;1;250;0;37.64
5;7500;14;1;750;0;34.92
5;7500;14;1;1500;0;31.07
5;7500;14;1;2500;0;29.21
5;7500;14;1;3500;0;25.46
5;7500;20;0;50;0;37.31
5;7500;20;0;250;0;38.21
5;7500;20;0;750;0;36.4
5;7500;20;0;1500;0;32.37
5;7500;20;0;2500;0;29.1
5;7500;20;0;3500;0;25.6
5;7500;20;1;50;0;37.45
5;7500;20;1;250;0;36.97
5;7500;20;1;750;0;35.26
5;7500;20;1;1500;0;30.93
5;7500;20;1;2500;0;26.43
5;7500;20;1;3500;0;25.73
5;17500;3;0;50;0;8.52
5;17500;3;0;250;0;23.41
5;17500;3;0;750;0;19.46
5;17500;3;0;1500;0;17.73
5;17500;3;0;2500;0;17.43
5;17500;3;0;3500;0;16.64
5;17500;3;1;50;0;19.62
5;17500;3;1;250;0;19.31
5;17500;3;1;750;0;18.69
5;17500;3;1;1500;0;17.38
5;17500;3;1;2500;0;17.07
5;17500;3;1;3500;0;16.35
5;17500;6;0;50;0;19.48
5;17500;6;0;250;0;19.0
5;17500;6;0;750;0;18.78
5;17500;6;0;1500;0;18.08
5;17500;6;0;2500;0;17.28
5;17500;6;0;3500;0;16.83
5;17500;6;1;50;0;19.38
5;17500;6;1;250;0;18.31
5;17500;6;1;750;0;18.75
5;17500;6;1;1500;0;17.69
5;17500;6;1;2500;0;16.19
5;17500;6;1;3500;0;16.03
5;17500;10;0;50;0;18.14
5;17500;10;0;250;0;18.74
5;17500;10;0;750;0;18.32
5;17500;10;0;1500;0;18.13
5;17500;10;0;2500;0;17.09
5;17500;10;0;3500;0;15.77
5;17500;10;1;50;0;19.11
5;17500;10;1;250;0;18.52
5;17500;10;1;750;0;18.45
5;17500;10;1;1500;0;17.59
5;17500;10;1;2500;0;16.82
5;17500;10;1;3500;0;16.19
5;17500;14;0;50;0;19.29
5;17500;14;0;250;0;19.21
5;17500;14;0;750;0;18.57
5;17500;14;0;1500;0;17.66
5;17500;14;0;2500;0;17.28
5;17500;14;0;3500;0;16.61
5;17500;14;1;50;0;19.01
5;17500;14;1;250;0;18.93
5;17500;14;1;750;0;18.15
5;17500;14;1;1500;0;17.5
5;17500;14;1;2500;0;16.72
5;17500;14;1;3500;0;15.95
5;17500;20;0;50;0;19.42
5;17500;20;0;250;0;19.23
5;17500;20;0;750;0;18.28
5;17500;20;0;1500;0;17.79
5;17500;20;0;2500;0;16.17
5;17500;20;0;3500;0;15.59
5;17500;20;1;50;0;18.64
5;17500;20;1;250;0;17.47
5;17500;20;1;750;0;18.29
5;17500;20;1;1500;0;17.59
5;17500;20;1;2500;0;15.8
5;17500;20;1;3500;0;15.7
5;37500;3;0;50;0;4.05
5;37500;3;0;250;0;11.07
5;37500;3;0;750;0;10.46
5;37500;3;0;1500;0;10.14
5;37500;3;0;2500;0;9.62
5;37500;3;0;3500;0;9.08
5;37500;3;1;50;0;10.15
5;37500;3;1;250;0;10.05
5;37500;3;1;750;0;9.81
5;37500;3;1;1500;0;9.35
5;37500;3;1;2500;0;9.26
5;37500;3;1;3500;0;9.06
5;37500;6;0;50;0;10.14
5;37500;6;0;250;0;9.54
5;37500;6;0;750;0;9.89
5;37500;6;0;1500;0;8.82
5;37500;6;0;2500;0;9.58
5;37500;6;0;3500;0;9.37
5;37500;6;1;50;0;10.22
5;37500;6;1;250;0;10.17
5;37500;6;1;750;0;10.06
5;37500;6;1;1500;0;9.95
5;37500;6;1;2500;0;9.52
5;37500;6;1;3500;0;9.27
5;37500;10;0;50;0;10.61
5;37500;10;0;250;0;10.55
5;37500;10;0;750;0;10.45
5;37500;10;0;1500;0;9.74
5;37500;10;0;2500;0;9.73
5;37500;10;0;3500;0;9.46
5;37500;10;1;50;0;9.98
5;37500;10;1;250;0;10.44
5;37500;10;1;750;0;10.26
5;37500;10;1;1500;0;9.97
5;37500;10;1;2500;0;9.5
5;37500;10;1;3500;0;9.16
5;37500;14;0;50;0;10.59
5;37500;14;0;250;0;10.71
5;37500;14;0;750;0;10.68
5;37500;14;0;1500;0;10.28
5;37500;14;0;2500;0;9.85
5;37500;14;0;3500;0;9.67
5;37500;14;1;50;0;10.43
5;37500;14;1;250;0;9.96
5;37500;14;1;750;0;10.13
5;37500;14;1;1500;0;9.87
5;37500;14;1;2500;0;9.62
5;37500;14;1;3500;0;9.39
5;37500;20;0;50;0;10.36
5;37500;20;0;250;0;10.51
5;37500;20;0;750;0;10.01
5;37500;20;0;1500;0;10.16
5;37500;20;0;2500;0;9.48
5;37500;20;0;3500;0;9.62
5;37500;20;1;50;0;10.08
5;37500;20;1;250;0;10.41
5;37500;20;1;750;0;10.15
5;37500;20;1;1500;0;9.95
5;37500;20;1;2500;0;9.3
5;37500;20;1;3500;0;9.37
5;62500;3;0;50;0;2.89
5;62500;3;0;250;0;7.13
5;62500;3;0;750;0;5.67
5;62500;3;0;1500;0;6.31
5;62500;3;0;2500;0;5.9
5;62500;3;0;3500;0;6.21
5;62500;3;1;50;0;6.33
5;62500;3;1;250;0;6.33
5;62500;3;1;750;0;5.95
5;62500;3;1;1500;0;5.98
5;62500;3;1;2500;0;5.66
5;62500;3;1;3500;0;6.07
5;62500;6;0;50;0;6.21
5;62500;6;0;250;0;6.28
5;62500;6;0;750;0;6.39
5;62500;6;0;1500;0;5.79
5;62500;6;0;2500;0;5.96
5;62500;6;0;3500;0;6.03
5;62500;6;1;50;0;6.37
5;62500;6;1;250;0;6.3
5;62500;6;1;750;0;6.32
5;62500;6;1;1500;0;5.62
5;62500;6;1;2500;0;5.7
5;62500;6;1;3500;0;5.85
5;62500;10;0;50;0;6.38
5;62500;10;0;250;0;6.3
5;62500;10;0;750;0;5.66
5;62500;10;0;1500;0;6.04
5;62500;10;0;2500;0;6.13
5;62500;10;0;3500;0;6.27
5;62500;10;1;50;0;6.29
5;62500;10;1;250;0;6.01
5;62500;10;1;750;0;6.01
5;62500;10;1;1500;0;6.0
5;62500;10;1;2500;0;5.97
5;62500;10;1;3500;0;5.73
5;62500;14;0;50;0;5.89
5;62500;14;0;250;0;5.78
5;62500;14;0;750;0;6.13
5;62500;14;0;1500;0;6.13
5;62500;14;0;2500;0;6.12
5;62500;14;0;3500;0;5.82
5;62500;14;1;50;0;5.99
5;62500;14;1;250;0;6.62
5;62500;14;1;750;0;6.17
5;62500;14;1;1500;0;5.91
5;62500;14;1;2500;0;5.62
5;62500;14;1;3500;0;5.17
5;62500;20;0;50;0;6.33
5;62500;20;0;250;0;6.38
5;62500;20;0;750;0;6.3
5;62500;20;0;1500;0;5.86
5;62500;20;0;2500;0;6.06
5;62500;20;0;3500;0;5.58
5;62500;20;1;50;0;6.57
5;62500;20;1;250;0;6.09
5;62500;20;1;750;0;5.98
5;62500;20;1;1500;0;5.84
5;62500;20;1;2500;0;5.53
5;62500;20;1;3500;0;5.79
5;87500;3;0;50;0;2.61
5;87500;3;0;250;0;5.5
5;87500;3;0;750;0;4.72
5;87500;3;0;1500;0;4.64
5;87500;3;0;2500;0;4.29
5;87500;3;0;3500;0;4.59
5;87500;3;1;50;0;4.56
5;87500;3;1;250;0;4.65
5;87500;3;1;750;0;4.51
5;87500;3;1;1500;0;4.23
5;87500;3;1;2500;0;4.07
5;87500;3;1;3500;0;4.28
5;87500;6;0;50;0;4.46
5;87500;6;0;250;0;4.38
5;87500;6;0;750;0;4.69
5;87500;6;0;1500;0;4.49
5;87500;6;0;2500;0;4.53
5;87500;6;0;3500;0;4.49
5;87500;6;1;50;0;4.71
5;87500;6;1;250;0;4.42
5;87500;6;1;750;0;4.39
5;87500;6;1;1500;0;4.46
5;87500;6;1;2500;0;4.15
5;87500;6;1;3500;0;4.31
5;87500;10;0;50;0;4.6
5;87500;10;0;250;0;4.72
5;87500;10;0;750;0;4.27
5;87500;10;0;1500;0;4.51
5;87500;10;0;2500;0;4.08
5;87500;10;0;3500;0;4.47
5;87500;10;1;50;0;4.61
5;87500;10;1;250;0;4.54
5;87500;10;1;750;0;4.31
5;87500;10;1;1500;0;4.25
5;87500;10;1;2500;0;4.26
5;87500;10;1;3500;0;4.25
5;87500;14;0;50;0;4.62
5;87500;14;0;250;0;4.34
5;87500;14;0;750;0;4.76
5;87500;14;0;1500;0;4.42
5;87500;14;0;2500;0;4.38
5;87500;14;0;3500;0;4.46
5;87500;14;1;50;0;4.41
5;87500;14;1;250;0;4.51
5;87500;14;1;750;0;4.44
5;87500;14;1;1500;0;4.23
5;87500;14;1;2500;0;4.34
5;87500;14;1;3500;0;4.21
5;87500;20;0;50;0;4.16
5;87500;20;0;250;0;4.92
5;87500;20;0;750;0;4.51
5;87500;20;0;1500;0;4.11
5;87500;20;0;2500;0;4.28
5;87500;20;0;3500;0;4.36
5;87500;20;1;50;0;4.6
5;87500;20;1;250;0;4.41
5;87500;20;1;750;0;4.22
5;87500;20;1;1500;0;4.21
5;87500;20;1;2500;0;4.17
5;87500;20;1;3500;0;3.98
5;137500;3;0;50;0;3.25
5;137500;3;0;250;0;4.23
5;137500;3;0;750;0;2.25
5;137500;3;0;1500;0;1.86
5;137500;3;0;2500;0;3.87
5;137500;3;0;3500;0;3.71
5;137500;3;1;50;0;4.21
5;137500;3;1;250;0;4.21
5;137500;3;1;750;0;3.63
5;137500;3;1;1500;0;3.48
5;137500;3;1;2500;0;3.76
5;137500;3;1;3500;0;3.75
5;137500;6;0;50;0;3.86
5;137500;6;0;250;0;4.23
5;137500;6;0;750;0;4.07
5;137500;6;0;1500;0;3.98
5;137500;6;0;2500;0;3.8
5;137500;6;0;3500;0;3.78
5;137500;6;1;50;0;3.99
5;137500;6;1;250;0;3.85
5;137500;6;1;750;0;3.86
5;137500;6;1;1500;0;3.79
5;137500;6;1;2500;0;3.4
5;137500;6;1;3500;0;3.96
5;137500;10;0;50;0;3.93
5;137500;10;0;250;0;4.05
5;137500;10;0;750;0;4.02
5;137500;10;0;1500;0;4.03
5;137500;10;0;2500;0;3.85
5;137500;10;0;3500;0;3.74
5;137500;10;1;50;0;3.93
5;137500;10;1;250;0;3.99
5;137500;10;1;750;0;3.86
5;137500;10;1;1500;0;3.46
5;137500;10;1;2500;0;3.29
5;137500;10;1;3500;0;3.43
5;137500;14;0;50;0;4.0
5;137500;14;0;250;0;4.04
5;137500;14;0;750;0;3.85
5;137500;14;0;1500;0;3.97
5;137500;14;0;2500;0;3.79
5;137500;14;0;3500;0;3.94
5;137500;14;1;50;0;3.55
5;137500;14;1;250;0;3.49
5;137500;14;1;750;0;3.73
5;137500;14;1;1500;0;3.74
5;137500;14;1;2500;0;3.81
5;137500;14;1;3500;0;3.42
5;137500;20;0;50;0;3.92
5;137500;20;0;250;0;4.1
5;137500;20;0;750;0;3.69
5;137500;20;0;1500;0;3.91
5;137500;20;0;2500;0;4.07
5;137500;20;0;3500;0;3.58
5;137500;20;1;50;0;3.61
5;137500;20;1;250;0;4.01
5;137500;20;1;750;0;4.01
5;137500;20;1;1500;0;4.09
5;137500;20;1;2500;0;3.69
5;137500;20;1;3500;0;3.61
5;212500;3;0;50;0;3.98
5;212500;3;0;250;0;3.95
5;212500;3;0;750;0;3.71
5;212500;3;0;1500;0;3.7
5;212500;3;0;2500;0;3.95
5;212500;3;0;3500;0;3.92
5;212500;3;1;50;0;4.02
5;212500;3;1;250;0;4.21
5;212500;3;1;750;0;4.18
5;212500;3;1;1500;0;4.1
5;212500;3;1;2500;0;3.89
5;212500;3;1;3500;0;3.48
5;212500;6;0;50;0;4.19
5;212500;6;0;250;0;4.36
5;212500;6;0;750;0;3.77
5;212500;6;0;1500;0;4.01
5;212500;6;0;2500;0;4.21
5;212500;6;0;3500;0;4.05
5;212500;6;1;50;0;4.12
5;212500;6;1;250;0;4.14
5;212500;6;1;750;0;4.11
5;212500;6;1;1500;0;3.96
5;212500;6;1;2500;0;3.79
5;212500;6;1;3500;0;4.12
5;212500;10;0;50;0;3.89
5;212500;10;0;250;0;4.11
5;212500;10;0;750;0;4.07
5;212500;10;0;1500;0;3.91
5;212500;10;0;2500;0;3.58
5;212500;10;0;3500;0;4.13
5;212500;10;1;50;0;4.22
5;212500;10;1;250;0;4.22
5;212500;10;1;750;0;3.77
5;212500;10;1;1500;0;3.74
5;212500;10;1;2500;0;3.51
5;212500;10;1;3500;0;3.72
5;212500;14;0;50;0;3.8
5;212500;14;0;250;0;4.4
5;212500;14;0;750;0;4.28
5;212500;14;0;1500;0;4.27
5;212500;14;0;2500;0;3.57
5;212500;14;0;3500;0;4.04
5;212500;14;1;50;0;4.1
5;212500;14;1;250;0;4.28
5;212500;14;1;750;0;4.1
5;212500;14;1;1500;0;3.94
5;212500;14;1;2500;0;3.97
5;212500;14;1;3500;0;3.95
5;212500;20;0;50;0;3.99
5;212500;20;0;250;0;4.36
5;212500;20;0;750;0;4.16
5;212500;20;0;1500;0;4.08
5;212500;20;0;2500;0;4.16
5;212500;20;0;3500;0;3.64
5;212500;20;1;50;0;4.13
5;212500;20;1;250;0;4.32
5;212500;20;1;750;0;4.17
5;212500;20;1;1500;0;3.96
5;212500;20;1;2500;0;3.76
5;212500;20;1;3500;0;3.89
5;300000;3;0;50;0;3.95
5;300000;3;0;250;0;4.24
5;300000;3;0;750;0;4.3
5;300000;3;0;1500;0;3.99
5;300000;3;0;2500;0;4.04
5;300000;3;0;3500;0;3.97
5;300000;3;1;50;0;4.03
5;300000;3;1;250;0;2.67
5;300000;3;1;750;0;2.51
5;300000;3;1;1500;0;3.7
5;300000;3;1;2500;0;4.1
5;300000;3;1;3500;0;4.04
5;300000;6;0;50;0;3.88
5;300000;6;0;250;0;3.93
5;300000;6;0;750;0;4.18
5;300000;6;0;1500;0;4.29
5;300000;6;0;2500;0;4.2
5;300000;6;0;3500;0;4.04
5;300000;6;1;50;0;4.03
5;300000;6;1;250;0;4.27
5;300000;6;1;750;0;4.05
5;300000;6;1;1500;0;3.93
5;300000;6;1;2500;0;3.78
5;300000;6;1;3500;0;3.96
5;300000;10;0;50;0;4.09
5;300000;10;0;250;0;4.15
5;300000;10;0;750;0;3.96
5;300000;10;0;1500;0;4.44
5;300000;10;0;2500;0;4.08
5;300000;10;0;3500;0;3.48
5;300000;10;1;50;0;3.95
5;300000;10;1;250;0;4.22
5;300000;10;1;750;0;4.0
5;300000;10;1;1500;0;3.87
5;300000;10;1;2500;0;4.02
5;300000;10;1;3500;0;3.91
5;300000;14;0;50;0;4.19
5;300000;14;0;250;0;4.1
5;300000;14;0;750;0;4.2
5;300000;14;0;1500;0;3.99
5;300000;14;0;2500;0;4.14
5;300000;14;0;3500;0;3.83
5;300000;14;1;50;0;4.08
5;300000;14;1;250;0;4.06
5;300000;14;1;750;0;4.19
5;300000;14;1;1500;0;3.45
5;300000;14;1;2500;0;3.96
5;300000;14;1;3500;0;3.78
5;300000;20;0;50;0;4.03
5;300000;20;0;250;0;4.17
5;300000;20;0;750;0;4.24
5;300000;20;0;1500;0;3.99
5;300000;20;0;2500;0;4.08
5;300000;20;0;3500;0;4.0
5;300000;20;1;50;0;4.06
5;300000;20;1;250;0;3.93
5;300000;20;1;750;0;3.99
5;300000;20;1;1500;0;3.95
5;300000;20;1;2500;0;3.95
5;300000;20;1;3500;0;3.94
5;50;3;0;50;1;0.77
5;50;3;0;250;1;128.45
5;50;3;0;750;1;89.47
5;50;3;0;1500;1;65.99
5;50;3;0;2500;1;48.52
5;50;3;0;3500;1;41.6
5;50;3;1;50;1;112.95
5;50;3;1;250;1;118.48
5;50;3;1;750;1;92.39
5;50;3;1;1500;1;64.12
5;50;3;1;2500;1;43.94
5;50;3;1;3500;1;39.16
5;50;6;0;50;1;137.05
5;50;6;0;250;1;125.76
5;50;6;0;750;1;79.12
5;50;6;0;1500;1;59.07
5;50;6;0;2500;1;45.42
5;50;6;0;3500;1;41.74
5;50;6;1;50;1;131.08
5;50;6;1;250;1;121.85
5;50;6;1;750;1;88.74
5;50;6;1;1500;1;59.13
5;50;6;1;2500;1;39.68
5;50;6;1;3500;1;37.97
5;50;10;0;50;1;139.53
5;50;10;0;250;1;129.61
5;50;10;0;750;1;92.09
5;50;10;0;1500;1;64.2
5;50;10;0;2500;1;44.45
5;50;10;0;3500;1;38.88
5;50;10;1;50;1;111.18
5;50;10;1;250;1;104.67
5;50;10;1;750;1;83.58
5;50;10;1;1500;1;62.94
5;50;10;1;2500;1;45.22
5;50;10;1;3500;1;39.08
5;50;14;0;50;1;117.84
5;50;14;0;250;1;118.5
5;50;14;0;750;1;92.66
5;50;14;0;1500;1;65.15
5;50;14;0;2500;1;45.17
5;50;14;0;3500;1;38.9
5;50;14;1;50;1;126.58
5;50;14;1;250;1;113.04
5;50;14;1;750;1;76.85
5;50;14;1;1500;1;62.53
5;50;14;1;2500;1;43.73
5;50;14;1;3500;1;38.04
5;50;20;0;50;1;138.39
5;50;20;0;250;1;130.12
5;50;20;0;750;1;91.35
5;50;20;0;1500;1;63.25
5;50;20;0;2500;1;44.95
5;50;20;0;3500;1;38.98
5;50;20;1;50;1;122.28
5;50;20;1;250;1;105.79
5;50;20;1;750;1;85.46
5;50;20;1;1500;1;63.88
5;50;20;1;2500;1;44.45
5;50;20;1;3500;1;37.16
5;300;3;0;50;1;58.26
5;300;3;0;250;1;38.2
5;300;3;0;750;1;66.63
5;300;3;0;1500;1;57.33
5;300;3;0;2500;1;42.67
5;300;3;0;3500;1;36.63
5;300;3;1;50;1;103.85
5;300;3;1;250;1;112.63
5;300;3;1;750;1;89.47
5;300;3;1;1500;1;55.74
5;300;3;1;2500;1;43.38
5;300;3;1;3500;1;38.64
5;300;6;0;50;1;129.02
5;300;6;0;250;1;118.35
5;300;6;0;750;1;89.76
5;300;6;0;1500;1;62.71
5;300;6;0;2500;1;38.28
5;300;6;0;3500;1;35.65
5;300;6;1;50;1;111.46
5;300;6;1;250;1;109.61
5;300;6;1;750;1;78.21
5;300;6;1;1500;1;56.66
5;300;6;1;2500;1;38.51
5;300;6;1;3500;1;36.26
5;300;10;0;50;1;130.33
5;300;10;0;250;1;126.32
5;300;10;0;750;1;92.71
5;300;10;0;1500;1;56.69
5;300;10;0;2500;1;38.26
5;300;10;0;3500;1;38.56
5;300;10;1;50;1;124.02
5;300;10;1;250;1;118.49
5;300;10;1;750;1;85.65
5;300;10;1;1500;1;62.08
5;300;10;1;2500;1;41.56
5;300;10;1;3500;1;35.7
5;300;14;0;50;1;122.76
5;300;14;0;250;1;119.74
5;300;14;0;750;1;89.08
5;300;14;0;1500;1;52.36
5;300;14;0;2500;1;38.76
5;300;14;0;3500;1;36.68
5;300;14;1;50;1;123.32
5;300;14;1;250;1;122.79
5;300;14;1;750;1;88.36
5;300;14;1;1500;1;61.45
5;300;14;1;2500;1;43.66
5;300;14;1;3500;1;37.63
5;300;20;0;50;1;124.51
5;300;20;0;250;1;118.03
5;300;20;0;750;1;86.29
5;300;20;0;1500;1;59.74
5;300;20;0;2500;1;43.35
5;300;20;0;3500;1;37.68
5;300;20;1;50;1;118.77
5;300;20;1;250;1;111.31
5;300;20;1;750;1;83.93
5;300;20;1;1500;1;59.35
5;300;20;1;2500;1;42.93
5;300;20;1;3500;1;37.79
5;750;3;0;50;1;83.59
5;750;3;0;250;1;111.34
5;750;3;0;750;1;85.24
5;750;3;0;1500;1;59.28
5;750;3;0;2500;1;42.49
5;750;3;0;3500;1;37.56
5;750;3;1;50;1;106.47
5;750;3;1;250;1;109.14
5;750;3;1;750;1;79.57
5;750;3;1;1500;1;57.63
5;750;3;1;2500;1;42.44
5;750;3;1;3500;1;36.6
5;750;6;0;50;1;115.43
5;750;6;0;250;1;111.38
5;750;6;0;750;1;83.77
5;750;6;0;1500;1;59.01
5;750;6;0;2500;1;42.21
5;750;6;0;3500;1;37.15
5;750;6;1;50;1;109.1
5;750;6;1;250;1;101.89
5;750;6;1;750;1;77.49
5;750;6;1;1500;1;57.82
5;750;6;1;2500;1;42.23
5;750;6;1;3500;1;36.77
5;750;10;0;50;1;113.25
5;750;10;0;250;1;112.49
5;750;10;0;750;1;81.65
5;750;10;0;1500;1;59.23
5;750;10;0;2500;1;42.68
5;750;10;0;3500;1;37.52
5;750;10;1;50;1;109.32
5;750;10;1;250;1;105.52
5;750;10;1;750;1;79.33
5;750;10;1;1500;1;57.43
5;750;10;1;2500;1;42.07
5;750;10;1;3500;1;36.41
5;750;14;0;50;1;115.17
5;750;14;0;250;1;110.49
5;750;14;0;750;1;82.65
5;750;14;0;1500;1;58.05
5;750;14;0;2500;1;42.47
5;750;14;0;3500;1;37.07
5;750;14;1;50;1;92.84
5;750;14;1;250;1;91.27
5;750;14;1;750;1;74.91
5;750;14;1;1500;1;58.25
5;750;14;1;2500;1;43.74
5;750;14;1;3500;1;37.85
5;750;20;0;50;1;118.16
5;750;20;0;250;1;112.98
5;750;20;0;750;1;82.54
5;750;20;0;1500;1;59.12
5;750;20;0;2500;1;42.31
5;750;20;0;3500;1;37.2
5;750;20;1;50;1;110.73
5;750;20;1;250;1;109.25
5;750;20;1;750;1;78.83
5;750;20;1;1500;1;57.06
5;750;20;1;2500;1;41.87
5;750;20;1;3500;1;36.95
5;3000;3;0;50;1;50.4
5;3000;3;0;250;1;81.8
5;3000;3;0;750;1;68.9
5;3000;3;0;1500;1;50.23
5;3000;3;0;2500;1;36.37
5;3000;3;0;3500;1;32.51
5;3000;3;1;50;1;72.51
5;3000;3;1;250;1;72.8
5;3000;3;1;750;1;64.84
5;3000;3;1;1500;1;48.68
5;3000;3;1;2500;1;36.57
5;3000;3;1;3500;1;32.56
5;3000;6;0;50;1;78.1
5;3000;6;0;250;1;79.09
5;3000;6;0;750;1;68.71
5;3000;6;0;1500;1;50.96
5;3000;6;0;2500;1;38.0
5;3000;6;0;3500;1;32.86
5;3000;6;1;50;1;77.65
5;3000;6;1;250;1;78.55
5;3000;6;1;750;1;66.09
5;3000;6;1;1500;1;50.19
5;3000;6;1;2500;1;37.38
5;3000;6;1;3500;1;33.18
5;3000;10;0;50;1;79.6
5;3000;10;0;250;1;82.23
5;3000;10;0;750;1;66.65
5;3000;10;0;1500;1;52.31
5;3000;10;0;2500;1;38.36
5;3000;10;0;3500;1;35.11
5;3000;10;1;50;1;65.44
5;3000;10;1;250;1;68.59
5;3000;10;1;750;1;64.66
5;3000;10;1;1500;1;52.05
5;3000;10;1;2500;1;39.63
5;3000;10;1;3500;1;35.73
5;3000;14;0;50;1;71.24
5;3000;14;0;250;1;81.87
5;3000;14;0;750;1;71.96
5;3000;14;0;1500;1;52.68
5;3000;14;0;2500;1;38.72
5;3000;14;0;3500;1;35.13
5;3000;14;1;50;1;77.88
5;3000;14;1;250;1;69.01
5;3000;14;1;750;1;64.42
5;3000;14;1;1500;1;50.79
5;3000;14;1;2500;1;37.97
5;3000;14;1;3500;1;33.25
5;3000;20;0;50;1;79.59
5;3000;20;0;250;1;81.99
5;3000;20;0;750;1;68.61
5;3000;20;0;1500;1;51.09
5;3000;20;0;2500;1;38.19
5;3000;20;0;3500;1;35.06
5;3000;20;1;50;1;77.18
5;3000;20;1;250;1;77.25
5;3000;20;1;750;1;66.28
5;3000;20;1;1500;1;50.27
5;3000;20;1;2500;1;37.57
