Quality;Polygons;Lights;Shadows;Particles;IsComplexMaterial;FPS
2;25000;1;1;1000;0;12.84
2;25000;1;1;2000;0;12.08
2;25000;1;1;3000;0;11.79
2;25000;2;0;0;0;14.31
2;25000;2;0;100;0;14.57
2;25000;2;0;500;0;17.60
2;25000;2;0;1000;0;12.86
2;25000;2;0;2000;0;12.06
2;25000;2;0;3000;0;11.89
2;25000;2;1;0;0;13.10
2;25000;2;1;100;0;13.12
2;25000;2;1;500;0;13.14
2;25000;2;1;1000;0;12.51
2;25000;2;1;2000;0;12.33
2;25000;2;1;3000;0;11.60
2;25000;4;0;0;0;12.74
2;25000;4;0;100;0;13.12
2;25000;4;0;500;0;15.01
2;25000;4;0;1000;0;12.82
2;25000;4;0;2000;0;12.32
2;25000;4;0;3000;0;11.24
2;25000;4;1;0;0;15.24
2;25000;4;1;100;0;13.31
2;25000;4;1;500;0;13.24
2;25000;4;1;1000;0;12.08
2;25000;4;1;2000;0;11.89
2;25000;4;1;3000;0;11.93
2;25000;8;0;0;0;14.48
2;25000;8;0;100;0;14.73
2;25000;8;0;500;0;13.10
2;25000;8;0;1000;0;13.22
2;25000;8;0;2000;0;12.43
2;25000;8;0;3000;0;12.16
2;25000;8;1;0;0;14.64
2;25000;8;1;100;0;14.93
2;25000;8;1;500;0;13.03
2;25000;8;1;1000;0;12.85
2;25000;8;1;2000;0;12.10
2;25000;8;1;3000;0;11.90
2;25000;12;0;0;0;14.92
2;25000;12;0;100;0;15.05
2;25000;12;0;500;0;12.64
2;25000;12;0;1000;0;12.75
2;25000;12;0;2000;0;12.32
2;25000;12;0;3000;0;11.72
2;25000;12;1;0;0;14.92
2;25000;12;1;100;0;13.03
2;25000;12;1;500;0;12.74
2;25000;12;1;1000;0;12.73
2;25000;12;1;2000;0;12.24
2;25000;12;1;3000;0;11.61
2;25000;16;0;0;0;14.87
2;25000;16;0;100;0;12.06
2;25000;16;0;500;0;14.93
2;25000;16;0;1000;0;12.50
2;25000;16;0;2000;0;12.74
2;25000;16;0;3000;0;11.79
2;25000;16;1;0;0;13.01
2;25000;16;1;100;0;14.74
2;25000;16;1;500;0;13.05
2;25000;16;1;1000;0;12.60
2;25000;16;1;2000;0;11.55
2;25000;16;1;3000;0;12.20
2;50000;0;0;0;0;2.88
2;50000;0;0;100;0;8.11
2;50000;0;0;500;0;8.21
2;50000;0;0;1000;0;7.53
2;50000;0;0;2000;0;6.46
2;50000;0;0;3000;0;6.56
2;50000;0;1;0;0;8.31
2;50000;0;1;100;0;8.09
2;50000;0;1;500;0;6.51
2;50000;0;1;1000;0;6.25
2;50000;0;1;2000;0;5.89
2;50000;0;1;3000;0;6.12
2;50000;1;0;0;0;8.25
2;50000;1;0;100;0;8.35
2;50000;1;0;500;0;8.09
2;50000;1;0;1000;0;6.56
2;50000;1;0;2000;0;6.41
2;50000;1;0;3000;0;5.59
2;50000;1;1;0;0;6.37
2;50000;1;1;100;0;7.77
2;50000;1;1;500;0;6.59
2;50000;1;1;1000;0;6.23
2;50000;1;1;2000;0;6.44
2;50000;1;1;3000;0;6.29
2;50000;2;0;0;0;8.26
2;50000;2;0;100;0;6.52
2;50000;2;0;500;0;6.60
2;50000;2;0;1000;0;7.74
2;50000;2;0;2000;0;6.61
2;50000;2;0;3000;0;7.37
2;50000;2;1;0;0;7.67
2;50000;2;1;100;0;8.12
2;50000;2;1;500;0;7.94
2;50000;2;1;1000;0;7.07
2;50000;2;1;2000;0;5.82
2;50000;2;1;3000;0;6.16
2;50000;4;0;0;0;8.00
2;50000;4;0;100;0;6.06
2;50000;4;0;500;0;6.46
2;50000;4;0;1000;0;6.66
2;50000;4;0;2000;0;8.00
2;50000;4;0;3000;0;6.66
2;50000;4;1;0;0;8.11
2;50000;4;1;100;0;7.66
2;50000;4;1;500;0;5.80
2;50000;4;1;1000;0;6.32
2;50000;4;1;2000;0;5.86
2;50000;4;1;3000;0;6.02
2;50000;8;0;0;0;6.57
2;50000;8;0;100;0;7.63
2;50000;8;0;500;0;7.93
2;50000;8;0;1000;0;6.53
2;50000;8;0;2000;0;6.64
2;50000;8;0;3000;0;7.84
2;50000;8;1;0;0;7.76
2;50000;8;1;100;0;7.88
2;50000;8;1;500;0;7.53
2;50000;8;1;1000;0;7.27
2;50000;8;1;2000;0;6.55
2;50000;8;1;3000;0;6.29
2;50000;12;0;0;0;8.04
2;50000;12;0;100;0;8.01
2;50000;12;0;500;0;7.42
2;50000;12;0;1000;0;7.72
2;50000;12;0;2000;0;6.65
2;50000;12;0;3000;0;6.65
2;50000;12;1;0;0;7.73
2;50000;12;1;100;0;7.47
2;50000;12;1;500;0;7.36
2;50000;12;1;1000;0;6.02
2;50000;12;1;2000;0;6.22
2;50000;12;1;3000;0;5.79
2;50000;16;0;0;0;6.32
2;50000;16;0;100;0;8.02
2;50000;16;0;500;0;8.06
2;50000;16;0;1000;0;7.91
2;50000;16;0;2000;0;6.39
2;50000;16;0;3000;0;6.34
2;50000;16;1;0;0;6.60
2;50000;16;1;100;0;7.95
2;50000;16;1;500;0;7.45
2;50000;16;1;1000;0;7.64
2;50000;16;1;2000;0;6.42
2;50000;16;1;3000;0;6.31
2;75000;0;0;0;0;2.66
2;75000;0;0;100;0;5.92
2;75000;0;0;500;0;4.97
2;75000;0;0;1000;0;5.47
2;75000;0;0;2000;0;4.97
2;75000;0;0;3000;0;4.81
2;75000;0;1;0;0;5.07
2;75000;0;1;100;0;4.99
2;75000;0;1;500;0;5.10
2;75000;0;1;1000;0;5.08
2;75000;0;1;2000;0;5.11
2;75000;0;1;3000;0;4.60
2;75000;1;0;0;0;5.01
2;75000;1;0;100;0;4.93
2;75000;1;0;500;0;4.97
2;75000;1;0;1000;0;5.22
2;75000;1;0;2000;0;5.01
2;75000;1;0;3000;0;4.77
2;75000;1;1;0;0;5.15
2;75000;1;1;100;0;5.16
2;75000;1;1;500;0;4.99
2;75000;1;1;1000;0;4.96
2;75000;1;1;2000;0;4.72
2;75000;1;1;3000;0;4.76
2;75000;2;0;0;0;5.00
2;75000;2;0;100;0;5.09
2;75000;2;0;500;0;5.17
2;75000;2;0;1000;0;4.82
2;75000;2;0;2000;0;5.03
2;75000;2;0;3000;0;4.80
2;75000;2;1;0;0;4.97
2;75000;2;1;100;0;5.37
2;75000;2;1;500;0;5.13
2;75000;2;1;1000;0;4.65
2;75000;2;1;2000;0;4.84
2;75000;2;1;3000;0;4.36
2;75000;4;0;0;0;5.42
2;75000;4;0;100;0;5.00
2;75000;4;0;500;0;5.19
2;75000;4;0;1000;0;4.92
2;75000;4;0;2000;0;5.06
2;75000;4;0;3000;0;4.69
2;75000;4;1;0;0;4.72
2;75000;4;1;100;0;5.45
2;75000;4;1;500;0;5.03
2;75000;4;1;1000;0;4.88
2;75000;4;1;2000;0;4.81
2;75000;4;1;3000;0;4.59
2;75000;8;0;0;0;4.77
2;75000;8;0;100;0;5.02
2;75000;8;0;500;0;4.80
2;75000;8;0;1000;0;4.90
2;75000;8;0;2000;0;4.39
2;75000;8;0;3000;0;4.64
2;75000;8;1;0;0;4.87
2;75000;8;1;100;0;5.22
2;75000;8;1;500;0;5.00
2;75000;8;1;1000;0;4.63
2;75000;8;1;2000;0;5.26
2;75000;8;1;3000;0;4.50
2;75000;12;0;0;0;5.09
2;75000;12;0;100;0;4.95
2;75000;12;0;500;0;5.28
2;75000;12;0;1000;0;5.17
2;75000;12;0;2000;0;4.97
2;75000;12;0;3000;0;5.02
2;75000;12;1;0;0;5.09
2;75000;12;1;100;0;4.93
2;75000;12;1;500;0;5.06
2;75000;12;1;1000;0;4.98
2;75000;12;1;2000;0;4.84
2;75000;12;1;3000;0;4.39
2;75000;16;0;0;0;5.22
2;75000;16;0;100;0;4.84
2;75000;16;0;500;0;5.12
2;75000;16;0;1000;0;5.16
2;75000;16;0;2000;0;4.70
2;75000;16;0;3000;0;4.91
2;75000;16;1;0;0;5.28
2;75000;16;1;100;0;5.10
2;75000;16;1;500;0;5.07
2;75000;16;1;1000;0;4.82
2;75000;16;1;2000;0;4.57
2;75000;16;1;3000;0;4.84
2;100000;0;0;0;0;2.38
2;100000;0;0;100;0;4.30
2;100000;0;0;500;0;4.00
2;100000;0;0;1000;0;3.88
2;100000;0;0;2000;0;3.94
2;100000;0;0;3000;0;3.56
2;100000;0;1;0;0;4.04
2;100000;0;1;100;0;4.02
2;100000;0;1;500;0;3.78
2;100000;0;1;1000;0;3.87
2;100000;0;1;2000;0;3.83
2;100000;0;1;3000;0;3.76
2;100000;1;0;0;0;3.64
2;100000;1;0;100;0;4.08
2;100000;1;0;500;0;3.83
2;100000;1;0;1000;0;4.28
2;100000;1;0;2000;0;3.67
2;100000;1;0;3000;0;3.77
2;100000;1;1;0;0;4.03
2;100000;1;1;100;0;3.94
2;100000;1;1;500;0;3.80
2;100000;1;1;1000;0;2.57
2;100000;1;1;2000;0;4.79
2;100000;1;1;3000;0;3.86
2;100000;2;0;0;0;3.70
2;100000;2;0;100;0;3.98
2;100000;2;0;500;0;3.71
2;100000;2;0;1000;0;4.00
2;100000;2;0;2000;0;3.79
2;100000;2;0;3000;0;3.76
2;100000;2;1;0;0;3.94
2;100000;2;1;100;0;3.78
2;100000;2;1;500;0;3.82
2;100000;2;1;1000;0;3.72
2;100000;2;1;2000;0;3.73
2;100000;2;1;3000;0;3.41
2;100000;4;0;0;0;4.08
2;100000;4;0;100;0;4.01
2;100000;4;0;500;0;4.01
2;100000;4;0;1000;0;3.83
2;100000;4;0;2000;0;3.74
2;100000;4;0;3000;0;3.73
2;100000;4;1;0;0;4.10
2;100000;4;1;100;0;3.90
2;100000;4;1;500;0;3.46
2;100000;4;1;1000;0;3.64
2;100000;4;1;2000;0;3.70
2;100000;4;1;3000;0;3.68
2;100000;8;0;0;0;3.94
2;100000;8;0;100;0;3.95
2;100000;8;0;500;0;3.46
2;100000;8;0;1000;0;4.09
2;100000;8;0;2000;0;3.82
2;100000;8;0;3000;0;3.73
2;100000;8;1;0;0;3.61
2;100000;8;1;100;0;3.98
2;100000;8;1;500;0;3.92
2;100000;8;1;1000;0;3.75
2;100000;8;1;2000;0;3.74
2;100000;8;1;3000;0;3.75
2;100000;12;0;0;0;3.92
2;100000;12;0;100;0;4.03
2;100000;12;0;500;0;3.68
2;100000;12;0;1000;0;3.88
2;100000;12;0;2000;0;3.83
2;100000;12;0;3000;0;3.67
2;100000;12;1;0;0;3.94
2;100000;12;1;100;0;3.93
2;100000;12;1;500;0;3.42
2;100000;12;1;1000;0;3.39
2;100000;12;1;2000;0;3.52
2;100000;12;1;3000;0;3.53
2;100000;16;0;0;0;3.81
2;100000;16;0;100;0;3.68
2;100000;16;0;500;0;3.99
2;100000;16;0;1000;0;3.88
2;100000;16;0;2000;0;4.12
2;100000;16;0;3000;0;3.69
2;100000;16;1;0;0;3.66
2;100000;16;1;100;0;3.73
2;100000;16;1;500;0;3.48
2;100000;16;1;1000;0;3.68
2;100000;16;1;2000;0;3.70
2;100000;16;1;3000;0;3.79
2;175000;0;0;0;0;3.87
2;175000;0;0;100;0;3.60
2;175000;0;0;500;0;3.85
2;175000;0;0;1000;0;4.05
2;175000;0;0;2000;0;3.98
2;175000;0;0;3000;0;3.92
2;175000;0;1;0;0;3.88
2;175000;0;1;100;0;3.83
2;175000;0;1;500;0;3.89
2;175000;0;1;1000;0;4.13
2;175000;0;1;2000;0;3.88
2;175000;0;1;3000;0;3.80
2;175000;1;0;0;0;3.90
2;175000;1;0;100;0;4.05
2;175000;1;0;500;0;3.87
2;175000;1;0;1000;0;4.02
2;175000;1;0;2000;0;3.62
2;175000;1;0;3000;0;3.79
2;175000;1;1;0;0;3.94
2;175000;1;1;100;0;3.88
2;175000;1;1;500;0;3.87
2;175000;1;1;1000;0;3.87
2;175000;1;1;2000;0;3.65
2;175000;1;1;3000;0;3.69
2;175000;2;0;0;0;3.86
2;175000;2;0;100;0;3.94
2;175000;2;0;500;0;3.63
2;175000;2;0;1000;0;3.44
2;175000;2;0;2000;0;3.80
2;175000;2;0;3000;0;3.67
2;175000;2;1;0;0;3.95
2;175000;2;1;100;0;3.49
2;175000;2;1;500;0;3.65
2;175000;2;1;1000;0;3.85
2;175000;2;1;2000;0;3.69
2;175000;2;1;3000;0;4.05
2;175000;4;0;0;0;4.01
2;175000;4;0;100;0;4.01
2;175000;4;0;500;0;3.75
2;175000;4;0;1000;0;3.98
2;175000;4;0;2000;0;3.91
2;175000;4;0;3000;0;3.73
2;175000;4;1;0;0;3.83
2;175000;4;1;100;0;3.81
2;175000;4;1;500;0;4.06
2;175000;4;1;1000;0;3.69
2;175000;4;1;2000;0;3.73
2;175000;4;1;3000;0;3.69
2;175000;8;0;0;0;3.69
2;175000;8;0;100;0;4.26
2;175000;8;0;500;0;3.78
2;175000;8;0;1000;0;3.86
2;175000;8;0;2000;0;3.97
2;175000;8;0;3000;0;3.76
2;175000;8;1;0;0;3.83
2;175000;8;1;100;0;3.91
2;175000;8;1;500;0;3.85
2;175000;8;1;1000;0;3.75
2;175000;8;1;2000;0;3.75
2;175000;8;1;3000;0;3.44
2;175000;12;0;0;0;4.05
2;175000;12;0;100;0;3.89
2;175000;12;0;500;0;4.08
2;175000;12;0;1000;0;3.98
2;175000;12;0;2000;0;3.86
2;175000;12;0;3000;0;3.64
2;175000;12;1;0;0;3.99
2;175000;12;1;100;0;3.87
2;175000;12;1;500;0;3.69
2;175000;12;1;1000;0;3.87
2;175000;12;1;2000;0;3.60
2;175000;12;1;3000;0;3.69
2;175000;16;0;0;0;3.95
2;175000;16;0;100;0;3.61
2;175000;16;0;500;0;3.84
2;175000;16;0;1000;0;3.90
2;175000;16;0;2000;0;3.86
2;175000;16;0;3000;0;3.66
2;175000;16;1;0;0;3.51
2;175000;16;1;100;0;3.93
2;175000;16;1;500;0;4.03
2;175000;16;1;1000;0;3.63
2;175000;16;1;2000;0;3.63
2;175000;16;1;3000;0;3.62
2;250000;0;0;0;0;3.80
2;250000;0;0;100;0;4.07
2;250000;0;0;500;0;3.91
2;250000;0;0;1000;0;3.99
2;250000;0;0;2000;0;3.78
2;250000;0;0;3000;0;3.71
2;250000;0;1;0;0;4.10
2;250000;0;1;100;0;3.82
2;250000;0;1;500;0;3.86
2;250000;0;1;1000;0;3.75
2;250000;0;1;2000;0;3.79
2;250000;0;1;3000;0;3.66
2;250000;1;0;0;0;3.78
2;250000;1;0;100;0;4.03
2;250000;1;0;500;0;3.89
2;250000;1;0;1000;0;4.10
2;250000;1;0;2000;0;3.60
2;250000;1;0;3000;0;3.68
2;250000;1;1;0;0;3.77
2;250000;1;1;100;0;3.94
2;250000;1;1;500;0;3.86
2;250000;1;1;1000;0;3.84
2;250000;1;1;2000;0;3.73
2;250000;1;1;3000;0;3.63
2;250000;2;0;0;0;3.88
2;250000;2;0;100;0;3.73
2;250000;2;0;500;0;3.56
2;250000;2;0;1000;0;3.63
2;250000;2;0;2000;0;3.89
2;250000;2;0;3000;0;3.99
2;250000;2;1;0;0;3.84
2;250000;2;1;100;0;3.59
2;250000;2;1;500;0;3.79
2;250000;2;1;1000;0;4.01
2;250000;2;1;2000;0;3.89
2;250000;2;1;3000;0;3.75
2;250000;4;0;0;0;3.99
2;250000;4;0;100;0;4.11
2;250000;4;0;500;0;3.76
2;250000;4;0;1000;0;3.79
2;250000;4;0;2000;0;3.77
2;250000;4;0;3000;0;4.00
2;250000;4;1;0;0;3.80
2;250000;4;1;100;0;3.85
2;250000;4;1;500;0;3.87
2;250000;4;1;1000;0;3.90
2;250000;4;1;2000;0;3.39
2;250000;4;1;3000;0;3.33
2;250000;8;0;0;0;3.75
2;250000;8;0;100;0;3.85
2;250000;8;0;500;0;3.68
2;250000;8;0;1000;0;3.84
2;250000;8;0;2000;0;4.03
2;250000;8;0;3000;0;3.81
2;250000;8;1;0;0;3.85
2;250000;8;1;100;0;4.08
2;250000;8;1;500;0;3.93
2;250000;8;1;1000;0;3.82
2;250000;8;1;2000;0;3.70
2;250000;8;1;3000;0;3.73
2;250000;12;0;0;0;3.86
2;250000;12;0;100;0;3.95
2;250000;12;0;500;0;3.83
2;250000;12;0;1000;0;4.19
2;250000;12;0;2000;0;3.81
2;250000;12;0;3000;0;3.80
2;250000;12;1;0;0;3.93
2;250000;12;1;100;0;3.92
2;250000;12;1;500;0;3.87
2;250000;12;1;1000;0;3.56
2;250000;12;1;2000;0;3.54
2;250000;12;1;3000;0;3.65
2;250000;16;0;0;0;3.79
2;250000;16;0;100;0;3.90
2;250000;16;0;500;0;3.90
2;250000;16;0;1000;0;3.99
2;250000;16;0;2000;0;3.70
2;250000;16;0;3000;0;3.91
2;250000;16;1;0;0;3.92
2;250000;16;1;100;0;3.79
2;250000;16;1;500;0;3.82
2;250000;16;1;1000;0;3.87
2;250000;16;1;2000;0;3.62
2;250000;16;1;3000;0;3.77
2;0;0;0;0;1;0.69
2;0;0;0;100;1;155.32
2;0;0;0;500;1;102.55
2;0;0;0;1000;1;79.89
2;0;0;0;2000;1;50.86
2;0;0;0;3000;1;37.58
2;0;0;1;0;1;117.43
2;0;0;1;100;1;149.73
2;0;0;1;500;1;114.20
2;0;0;1;1000;1;83.77
2;0;0;1;2000;1;54.29
2;0;0;1;3000;1;35.10
2;0;1;0;0;1;126.29
2;0;1;0;100;1;144.54
2;0;1;0;500;1;111.90
2;0;1;0;1000;1;83.05
2;0;1;0;2000;1;54.65
2;0;1;0;3000;1;39.93
2;0;1;1;0;1;137.13
2;0;1;1;100;1;138.94
2;0;1;1;500;1;109.26
2;0;1;1;1000;1;82.80
2;0;1;1;2000;1;54.15
2;0;1;1;3000;1;39.96
2;0;2;0;0;1;133.32
2;0;2;0;100;1;142.12
2;0;2;0;500;1;105.93
2;0;2;0;1000;1;81.55
2;0;2;0;2000;1;54.83
2;0;2;0;3000;1;39.54
2;0;2;1;0;1;129.88
2;0;2;1;100;1;139.23
2;0;2;1;500;1;105.34
2;0;2;1;1000;1;81.65
2;0;2;1;2000;1;54.61
2;0;2;1;3000;1;39.81
2;0;4;0;0;1;133.33
2;0;4;0;100;1;138.98
2;0;4;0;500;1;107.41
2;0;4;0;1000;1;81.80
2;0;4;0;2000;1;54.96
2;0;4;0;3000;1;40.60
2;0;4;1;0;1;138.95
2;0;4;1;100;1;138.81
2;0;4;1;500;1;105.52
2;0;4;1;1000;1;79.74
2;0;4;1;2000;1;53.29
2;0;4;1;3000;1;39.68
2;0;8;0;0;1;137.20
2;0;8;0;100;1;142.30
2;0;8;0;500;1;108.61
2;0;8;0;1000;1;82.77
2;0;8;0;2000;1;54.46
2;0;8;0;3000;1;40.78
2;0;8;1;0;1;138.36
2;0;8;1;100;1;142.09
2;0;8;1;500;1;105.44
2;0;8;1;1000;1;82.31
2;0;8;1;2000;1;53.10
2;0;8;1;3000;1;38.85
2;0;12;0;0;1;139.33
2;0;12;0;100;1;139.54
2;0;12;0;500;1;109.69
2;0;12;0;1000;1;83.08
2;0;12;0;2000;1;53.24
2;0;12;0;3000;1;39.68
2;0;12;1;0;1;133.00
2;0;12;1;100;1;138.29
2;0;12;1;500;1;105.79
2;0;12;1;1000;1;81.68
2;0;12;1;2000;1;55.48
2;0;12;1;3000;1;39.81
2;0;16;0;0;1;133.09
2;0;16;0;100;1;139.06
2;0;16;0;500;1;108.03
2;0;16;0;1000;1;82.00
2;0;16;0;2000;1;54.59
2;0;16;0;3000;1;39.53
2;0;16;1;0;1;133.28
2;0;16;1;100;1;138.54
2;0;16;1;500;1;106.37
2;0;16;1;1000;1;80.52
2;0;16;1;2000;1;54.06
2;0;16;1;3000;1;40.21
2;100;0;0;0;1;97.45
2;100;0;0;100;1;136.14
2;100;0;0;500;1;104.52
2;100;0;0;1000;1;81.14
2;100;0;0;2000;1;54.51
2;100;0;0;3000;1;39.29
2;100;0;1;0;1;131.12
2;100;0;1;100;1;136.78
2;100;0;1;500;1;104.44
2;100;0;1;1000;1;82.25
2;100;0;1;2000;1;55.22
2;100;0;1;3000;1;39.70
2;100;1;0;0;1;126.47
2;100;1;0;100;1;137.61
2;100;1;0;500;1;104.65
2;100;1;0;1000;1;81.78
2;100;1;0;2000;1;54.12
2;100;1;0;3000;1;39.70
2;100;1;1;0;1;123.98
2;100;1;1;100;1;131.42
2;100;1;1;500;1;99.93
2;100;1;1;1000;1;79.92
2;100;1;1;2000;1;53.19
2;100;1;1;3000;1;38.27
2;100;2;0;0;1;132.43
2;100;2;0;100;1;138.57
2;100;2;0;500;1;104.11
2;100;2;0;1000;1;81.73
2;100;2;0;2000;1;54.24
2;100;2;0;3000;1;39.59
2;100;2;1;0;1;124.56
2;100;2;1;100;1;130.99
2;100;2;1;500;1;102.48
2;100;2;1;1000;1;79.52
2;100;2;1;2000;1;51.45
2;100;2;1;3000;1;37.79
2;100;4;0;0;1;131.28
2;100;4;0;100;1;138.81
2;100;4;0;500;1;106.81
2;100;4;0;1000;1;81.65
2;100;4;0;2000;1;54.87
2;100;4;0;3000;1;39.78
2;100;4;1;0;1;123.77
2;100;4;1;100;1;130.88
2;100;4;1;500;1;102.58
2;100;4;1;1000;1;79.73
2;100;4;1;2000;1;51.30
2;100;4;1;3000;1;38.49
2;100;8;0;0;1;131.00
2;100;8;0;100;1;137.87
2;100;8;0;500;1;104.68
2;100;8;0;1000;1;81.57
2;100;8;0;2000;1;54.67
2;100;8;0;3000;1;40.52
2;100;8;1;0;1;129.86
2;100;8;1;100;1;129.23
2;100;8;1;500;1;98.30
2;100;8;1;1000;1;75.62
2;100;8;1;2000;1;52.25
2;100;8;1;3000;1;38.75
2;100;12;0;0;1;136.75
2;100;12;0;100;1;136.84
2;100;12;0;500;1;104.93
2;100;12;0;1000;1;79.65
2;100;12;0;2000;1;52.44
2;100;12;0;3000;1;38.77
2;100;12;1;0;1;117.69
2;100;12;1;100;1;129.70
2;100;12;1;500;1;101.86
2;100;12;1;1000;1;77.55
2;100;12;1;2000;1;53.15
2;100;12;1;3000;1;38.31
2;100;16;0;0;1;129.93
2;100;16;0;100;1;117.10
2;100;16;0;500;1;97.90
2;100;16;0;1000;1;75.94
2;100;16;0;2000;1;52.62
2;100;16;0;3000;1;37.94
2;100;16;1;0;1;123.90
2;100;16;1;100;1;130.70
2;100;16;1;500;1;102.26
2;100;16;1;1000;1;77.62
2;100;16;1;2000;1;52.47
2;100;16;1;3000;1;37.82
2;500;0;0;0;1;85.70
2;500;0;0;100;1;128.53
2;500;0;0;500;1;99.50
2;500;0;0;1000;1;77.76
2;500;0;0;2000;1;52.71
2;500;0;0;3000;1;38.01
2;500;0;1;0;1;123.40
2;500;0;1;100;1;128.87
2;500;0;1;500;1;89.99
2;500;0;1;1000;1;57.84
2;500;0;1;2000;1;20.36
2;500;0;1;3000;1;32.00
2;500;1;0;0;1;124.59
2;500;1;0;100;1;128.36
2;500;1;0;500;1;101.94
2;500;1;0;1000;1;77.35
2;500;1;0;2000;1;50.78
2;500;1;0;3000;1;37.49
2;500;1;1;0;1;116.64
2;500;1;1;100;1;123.07
2;500;1;1;500;1;96.43
2;500;1;1;1000;1;73.29
2;500;1;1;2000;1;50.65
2;500;1;1;3000;1;37.98
2;500;2;0;0;1;126.08
2;500;2;0;100;1;126.57
2;500;2;0;500;1;101.97
2;500;2;0;1000;1;77.54
2;500;2;0;2000;1;51.08
2;500;2;0;3000;1;37.98
2;500;2;1;0;1;115.78
2;500;2;1;100;1;116.86
2;500;2;1;500;1;93.18
2;500;2;1;1000;1;75.07
2;500;2;1;2000;1;50.73
2;500;2;1;3000;1;37.46
2;500;4;0;0;1;126.59
2;500;4;0;100;1;126.31
2;500;4;0;500;1;98.57
2;500;4;0;1000;1;76.68
2;500;4;0;2000;1;50.57
2;500;4;0;3000;1;37.71
2;500;4;1;0;1;117.62
2;500;4;1;100;1;119.86
2;500;4;1;500;1;96.49
2;500;4;1;1000;1;73.17
2;500;4;1;2000;1;50.18
2;500;4;1;3000;1;37.14
2;500;8;0;0;1;123.72
2;500;8;0;100;1;129.17
2;500;8;0;500;1;99.92
2;500;8;0;1000;1;76.73
2;500;8;0;2000;1;49.63
2;500;8;0;3000;1;32.31
2;500;8;1;0;1;106.16
2;500;8;1;100;1;117.24
2;500;8;1;500;1;91.34
2;500;8;1;1000;1;72.10
2;500;8;1;2000;1;49.83
2;500;8;1;3000;1;37.14
2;500;12;0;0;1;123.03
2;500;12;0;100;1;128.30
2;500;12;0;500;1;99.12
2;500;12;0;1000;1;76.47
2;500;12;0;2000;1;50.29
2;500;12;0;3000;1;36.70
2;500;12;1;0;1;118.50
2;500;12;1;100;1;121.68
2;500;12;1;500;1;96.25
2;500;12;1;1000;1;74.88
2;500;12;1;2000;1;50.72
2;500;12;1;3000;1;37.47
2;500;16;0;0;1;124.62
2;500;16;0;100;1;129.23
2;500;16;0;500;1;97.80
2;500;16;0;1000;1;76.90
2;500;16;0;2000;1;51.58
2;500;16;0;3000;1;38.15
2;500;16;1;0;1;117.53
2;500;16;1;100;1;123.72
2;500;16;1;500;1;96.12
2;500;16;1;1000;1;74.89
2;500;16;1;2000;1;50.09
2;500;16;1;3000;1;37.69
2;1000;0;0;0;1;79.27
2;1000;0;0;100;1;118.50
2;1000;0;0;500;1;95.79
2;1000;0;0;1000;1;71.94
2;1000;0;0;2000;1;49.98
2;1000;0;0;3000;1;37.51
2;1000;0;1;0;1;111.99
2;1000;0;1;100;1;118.00
2;1000;0;1;500;1;90.26
2;1000;0;1;1000;1;69.36
2;1000;0;1;2000;1;45.91
2;1000;0;1;3000;1;36.66
2;1000;1;0;0;1;109.92
2;1000;1;0;100;1;116.47
2;1000;1;0;500;1;92.56
2;1000;1;0;1000;1;70.88
2;1000;1;0;2000;1;46.12
2;1000;1;0;3000;1;36.89
2;1000;1;1;0;1;103.60
2;1000;1;1;100;1;109.07
2;1000;1;1;500;1;79.90
2;1000;1;1;1000;1;63.33
2;1000;1;1;2000;1;49.29
2;1000;1;1;3000;1;37.77
2;1000;2;0;0;1;116.77
2;1000;2;0;100;1;121.84
2;1000;2;0;500;1;95.41
2;1000;2;0;1000;1;72.49
2;1000;2;0;2000;1;44.14
2;1000;2;0;3000;1;36.22
2;1000;2;1;0;1;109.41
2;1000;2;1;100;1;116.47
2;1000;2;1;500;1;91.37
2;1000;2;1;1000;1;72.38
2;1000;2;1;2000;1;50.10
2;1000;2;1;3000;1;36.78
2;1000;4;0;0;1;111.15
2;1000;4;0;100;1;117.32
2;1000;4;0;500;1;91.67
2;1000;4;0;1000;1;72.64
2;1000;4;0;2000;1;49.47
2;1000;4;0;3000;1;36.84
2;1000;4;1;0;1;105.79
2;1000;4;1;100;1;111.25
2;1000;4;1;500;1;92.05
2;1000;4;1;1000;1;71.84
2;1000;4;1;2000;1;49.81
2;1000;4;1;3000;1;36.89
2;1000;8;0;0;1;112.38
2;1000;8;0;100;1;117.67
2;1000;8;0;500;1;92.00
2;1000;8;0;1000;1;72.45
2;1000;8;0;2000;1;49.58
2;1000;8;0;3000;1;36.91
2;1000;8;1;0;1;105.20
2;1000;8;1;100;1;104.53
2;1000;8;1;500;1;90.16
2;1000;8;1;1000;1;72.69
2;1000;8;1;2000;1;49.52
2;1000;8;1;3000;1;36.52
2;1000;12;0;0;1;112.34
2;1000;12;0;100;1;115.79
2;1000;12;0;500;1;90.19
2;1000;12;0;1000;1;71.45
2;1000;12;0;2000;1;50.04
2;1000;12;0;3000;1;37.06
2;1000;12;1;0;1;104.48
2;1000;12;1;100;1;110.01
2;1000;12;1;500;1;89.10
2;1000;12;1;1000;1;70.34
2;1000;12;1;2000;1;49.19
2;1000;12;1;3000;1;36.60
2;1000;16;0;0;1;111.89
2;1000;16;0;100;1;118.04
2;1000;16;0;500;1;92.14
2;1000;16;0;1000;1;72.93
2;1000;16;0;2000;1;49.36
